source_id,study_id,title,year,doi,pmid,pmcid,source_path_or_url,content_level,source_type,access_date,extraction_method,notes
SRC_PMC11432853,STU_PMC11432853,Management of Severe Bilateral Symptomatic Internal Carotid Artery Stenosis: Case Report and Literature Review.,2024,10.3390/jpm14090893,39338147,PMC11432853,../organized/html/PMC11432853.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11437797,STU_PMC11437797,The role of endothelial frequency in the cerebral blood flow control during neonatal asphyxia: a retrospective longitudinal study.,2024,10.1186/s12887-024-05059-5,39342145,PMC11437797,../organized/html/PMC11437797.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11443291,STU_PMC11443291,Comparison of Brain Function Between Medication-Naïve ADHD with and without Comorbidity in Chinese Children Using Resting-State fNIRS.,2024,10.5152/alphapsychiatry.2024.241674,39360303,PMC11443291,../organized/html/PMC11443291.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11450226,STU_PMC11450226,Relationship of prefrontal cortex activity with anhedonia and cognitive function in major depressive disorder: an fNIRS study.,2024,10.3389/fpsyt.2024.1428425,39371911,PMC11450226,../organized/html/PMC11450226.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11460616,STU_PMC11460616,Ecological functional near-infrared spectroscopy in mobile children: using short separation channels to correct for systemic contamination during naturalistic neuroimaging.,2024,10.1117/1.NPh.11.4.045004,39380715,PMC11460616,../organized/html/PMC11460616.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11461194,STU_PMC11461194,Cortical activation in elderly patients with Alzheimer's disease dementia during working memory tasks: a multichannel fNIRS study.,2024,10.3389/fnagi.2024.1433551,39385828,PMC11461194,../organized/html/PMC11461194.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11467741,STU_PMC11467741,In vivo optical assessment of cerebral and skeletal muscle microvascular response to phenylephrine.,2024,10.1096/fba.2024-00063,39399479,PMC11467741,../organized/html/PMC11467741.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11470749,STU_PMC11470749,Dual-ratio approach to pulse oximetry and the effect of skin tone.,2024,10.1117/1.JBO.29.S3.S33311,39398358,PMC11470749,../organized/html/PMC11470749.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11479381,STU_PMC11479381,The Impact of Listening to Background Music on Inhibition Control and Prefrontal Cortical Activation in Healthy Older Adults: A Study Using Functional Near-Infrared Spectroscopy.,2024,10.7759/cureus.69445,39411640,PMC11479381,../organized/html/PMC11479381.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11482185,STU_PMC11482185,Investigating the effect of limited spectral information on NIRS-derived changes in hemoglobin and cytochrome-c-oxidase concentration with a diffusion-based model.,2024,10.1364/BOE.531775,39421769,PMC11482185,../organized/html/PMC11482185.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11487584,STU_PMC11487584,How the heterogeneity of the severely injured brain affects hybrid diffuse optical signals: case examples and guidelines.,2024,10.1117/1.NPh.11.4.045005,39430435,PMC11487584,../organized/html/PMC11487584.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11493908,STU_PMC11493908,Cerebrovascular dysregulation and postoperative cognitive alterations after carotid endarterectomy.,2024,10.1007/s11357-024-01237-6,38877342,PMC11493908,../organized/html/PMC11493908.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11498316,STU_PMC11498316,Disentangling the impact of motion artifact correction algorithms on functional near-infrared spectroscopy-based brain network analysis.,2024,10.1117/1.NPh.11.4.045006,39444555,PMC11498316,../organized/html/PMC11498316.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11505713,STU_PMC11505713,A Dual Role for the Dorsolateral Prefrontal Cortex (DLPFC) in Auditory Deviance Detection.,2024,10.3390/brainsci14100994,39452008,PMC11505713,../organized/html/PMC11505713.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11506513,STU_PMC11506513,Strategic Integration: A Cross-Disciplinary Review of the fNIRS-EEG Dual-Modality Imaging System for Delivering Multimodal Neuroimaging to Applications.,2024,10.3390/brainsci14101022,39452034,PMC11506513,../organized/html/PMC11506513.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11512011,STU_PMC11512011,A multiple session dataset of NIRS recordings from stroke patients controlling brain-computer interface.,2024,10.1038/s41597-024-04012-6,39455586,PMC11512011,../organized/html/PMC11512011.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11518980,STU_PMC11518980,Impact of breast milk on cortical pain response in newborns during the heel prick procedure: a randomized controlled trial.,2024,10.1038/s41372-024-02081-4,39134667,PMC11518980,../organized/html/PMC11518980.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11519002,STU_PMC11519002,A comparison of the effect of procedural pain on cerebral oxygen saturation between late preterm and term infants.,2024,10.1038/s41372-024-01978-4,38789794,PMC11519002,../organized/html/PMC11519002.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11521827,STU_PMC11521827,Heterogeneity and convergence across seven neuroimaging modalities: a review of the autism spectrum disorder literature.,2024,10.3389/fpsyt.2024.1474003,39479591,PMC11521827,../organized/html/PMC11521827.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11527621,STU_PMC11527621,Gender differences in the use of an upper-extremity exoskeleton during physically and cognitively demanding tasks- a study protocol for a randomized experimental trial.,2024,10.3389/fneur.2024.1401937,39494170,PMC11527621,../organized/html/PMC11527621.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11527908,STU_PMC11527908,Speech-evoked cortical activities and speech recognition in adult cochlear implant listeners: a review of functional near-infrared spectroscopy studies.,2024,10.1007/s00221-024-06921-9,39305309,PMC11527908,../organized/html/PMC11527908.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11528424,STU_PMC11528424,Functional correlates of executive dysfunction in primary progressive aphasia: a systematic review.,2024,10.3389/fnagi.2024.1448214,39493277,PMC11528424,outputs/organized/html/PMC11528424.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11540188,STU_PMC11540188,Effect of temperature and duration of cardiopulmonary bypass on cerebral saturation.,2024,10.4103/ijciis.ijciis_6_24,39512548,PMC11540188,../organized/html/PMC11540188.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11545383,STU_PMC11545383,Assessment of Microcirculatory Dysfunction by Measuring Subcutaneous Tissue Oxygen Saturation Using Near-Infrared Spectroscopy in Patients with Circulatory Failure.,2024,10.3390/diagnostics14212428,39518394,PMC11545383,../organized/html/PMC11545383.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11548208,STU_PMC11548208,Computer Vision-Driven Movement Annotations to Advance fNIRS Pre-Processing Algorithms.,2024,10.3390/s24216821,39517718,PMC11548208,../organized/html/PMC11548208.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11548375,STU_PMC11548375,Near-Infrared Spectroscopy for Neonatal Sleep Classification.,2024,10.3390/s24217004,39517901,PMC11548375,../organized/html/PMC11548375.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11555064,STU_PMC11555064,Near or mid-infra-red spectroscopy of the prefrontal cortex to identify previous stressful experience in an animal.,2024,10.1038/s41598-024-79171-y,39528591,PMC11555064,../organized/html/PMC11555064.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11557353,STU_PMC11557353,Decrease in walking ability with increased functional connectivity between multiple brain areas in Parkinson's disease: a functional near-infrared spectroscopy study.,2024,10.3389/fnagi.2024.1454598,39539460,PMC11557353,../organized/html/PMC11557353.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11564592,STU_PMC11564592,Classification algorithm for motor imagery fusing CNN and attentional mechanisms based on functional near-infrared spectroscopy brain image.,2024,10.1007/s11571-024-10116-x,39555269,PMC11564592,../organized/html/PMC11564592.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11565806,STU_PMC11565806,Quantifying the Impact of Hair and Skin Characteristics on Signal Quality with Practical Recommendations for Improvement.,2024,10.1101/2024.10.28.620644,39554177,PMC11565806,../organized/html/PMC11565806.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11566259,STU_PMC11566259,Cerebral baseline optical and hemodynamic properties in pediatric population: a large cohort time-domain near-infrared spectroscopy study.,2024,10.1117/1.NPh.11.4.045009,39554693,PMC11566259,../organized/html/PMC11566259.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11568197,STU_PMC11568197,Creative music therapy in preterm infants effects cerebrovascular oxygenation and perfusion.,2024,10.1038/s41598-024-75282-8,39548130,PMC11568197,../organized/html/PMC11568197.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11573361,STU_PMC11573361,Assessment of Brain Function After 240 Days Confinement Using Functional Near Infrared Spectroscopy.,2024,10.1109/OJEMB.2024.3457240,39564559,PMC11573361,../organized/html/PMC11573361.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC11573864,STU_PMC11573864,A Hypoxia-Inflammation Cycle and Multiple Sclerosis: Mechanisms and Therapeutic Implications.,2024,10.1007/s11940-024-00816-4,39569339,PMC11573864,../organized/html/PMC11573864.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
